Epoch,Unfiltered,Training Loss,Consistency,Epoch Time,Test Loss,Validation Loss
epoch:  442 , unfiltered:  1.11e-02 , train loss:  5.66e-04 , consistency:  9.999624e-01 , epoch_time =  0.6303668022155762 , test loss:  5.62e-03 , validation loss:  5.74e-03\
epoch:  443 , unfiltered:  1.11e-02 , train loss:  6.87e-04 , consistency:  9.999976e-01 , epoch_time =  0.614140510559082 , test loss:  5.76e-03 , validation loss:  5.58e-03\
epoch:  444 , unfiltered:  1.11e-02 , train loss:  6.30e-04 , consistency:  9.999999e-01 , epoch_time =  0.6382067203521729 , test loss:  4.74e-03 , validation loss:  5.27e-03\
epoch:  445 , unfiltered:  1.11e-02 , train loss:  5.78e-04 , consistency:  9.999904e-01 , epoch_time =  0.6441826820373535 , test loss:  5.72e-03 , validation loss:  5.61e-03\
epoch:  446 , unfiltered:  1.11e-02 , train loss:  5.93e-04 , consistency:  9.999976e-01 , epoch_time =  0.6264495849609375 , test loss:  5.22e-03 , validation loss:  5.43e-03\
epoch:  447 , unfiltered:  1.11e-02 , train loss:  5.72e-04 , consistency:  1.000003e+00 , epoch_time =  0.6111459732055664 , test loss:  5.41e-03 , validation loss:  5.44e-03\
epoch:  448 , unfiltered:  1.11e-02 , train loss:  5.52e-04 , consistency:  1.000009e+00 , epoch_time =  0.6057782173156738 , test loss:  5.68e-03 , validation loss:  5.61e-03\
epoch:  449 , unfiltered:  1.11e-02 , train loss:  6.08e-04 , consistency:  1.000010e+00 , epoch_time =  0.6104617118835449 , test loss:  6.29e-03 , validation loss:  5.98e-03\
epoch:  450 , unfiltered:  1.11e-02 , train loss:  5.76e-04 , consistency:  9.999905e-01 , epoch_time =  0.8803761005401611 , test loss:  5.50e-03 , validation loss:  5.49e-03\
epoch:  451 , unfiltered:  1.11e-02 , train loss:  5.32e-04 , consistency:  9.999899e-01 , epoch_time =  0.9463131427764893 , test loss:  5.32e-03 , validation loss:  5.28e-03\
epoch:  452 , unfiltered:  1.11e-02 , train loss:  6.52e-04 , consistency:  9.999904e-01 , epoch_time =  0.6215620040893555 , test loss:  5.34e-03 , validation loss:  5.40e-03\
epoch:  453 , unfiltered:  1.11e-02 , train loss:  6.36e-04 , consistency:  9.999624e-01 , epoch_time =  0.634352445602417 , test loss:  6.02e-03 , validation loss:  5.93e-03\
epoch:  454 , unfiltered:  1.11e-02 , train loss:  8.33e-04 , consistency:  9.999994e-01 , epoch_time =  0.6289708614349365 , test loss:  5.69e-03 , validation loss:  5.60e-03\
epoch:  455 , unfiltered:  1.11e-02 , train loss:  9.34e-04 , consistency:  9.999905e-01 , epoch_time =  0.6213960647583008 , test loss:  5.54e-03 , validation loss:  5.64e-03\
epoch:  456 , unfiltered:  1.11e-02 , train loss:  7.67e-04 , consistency:  9.999974e-01 , epoch_time =  0.6262545585632324 , test loss:  4.94e-03 , validation loss:  5.17e-03  ***\
epoch:  457 , unfiltered:  1.11e-02 , train loss:  6.59e-04 , consistency:  9.999976e-01 , epoch_time =  0.6424160003662109 , test loss:  5.38e-03 , validation loss:  5.53e-03\
epoch:  458 , unfiltered:  1.11e-02 , train loss:  6.29e-04 , consistency:  1.000037e+00 , epoch_time =  0.6414568424224854 , test loss:  5.55e-03 , validation loss:  5.55e-03\
epoch:  459 , unfiltered:  1.11e-02 , train loss:  6.43e-04 , consistency:  9.999976e-01 , epoch_time =  0.61849045753479 , test loss:  5.52e-03 , validation loss:  5.44e-03\
epoch:  460 , unfiltered:  1.11e-02 , train loss:  6.07e-04 , consistency:  1.000002e+00 , epoch_time =  0.8422267436981201 , test loss:  5.30e-03 , validation loss:  5.34e-03\
epoch:  461 , unfiltered:  1.11e-02 , train loss:  5.97e-04 , consistency:  9.999904e-01 , epoch_time =  0.9011869430541992 , test loss:  5.30e-03 , validation loss:  5.43e-03\
epoch:  462 , unfiltered:  1.11e-02 , train loss:  5.48e-04 , consistency:  1.000012e+00 , epoch_time =  0.7059273719787598 , test loss:  5.67e-03 , validation loss:  5.54e-03\
epoch:  463 , unfiltered:  1.11e-02 , train loss:  5.53e-04 , consistency:  1.000038e+00 , epoch_time =  0.8616447448730469 , test loss:  5.25e-03 , validation loss:  5.34e-03\
epoch:  464 , unfiltered:  1.11e-02 , train loss:  5.64e-04 , consistency:  9.999881e-01 , epoch_time =  0.9063420295715332 , test loss:  5.22e-03 , validation loss:  5.35e-03\
epoch:  465 , unfiltered:  1.11e-02 , train loss:  5.85e-04 , consistency:  9.999904e-01 , epoch_time =  0.6688404083251953 , test loss:  5.19e-03 , validation loss:  5.46e-03\
epoch:  466 , unfiltered:  1.11e-02 , train loss:  6.01e-04 , consistency:  1.000012e+00 , epoch_time =  2.2834842205047607 , test loss:  5.11e-03 , validation loss:  5.27e-03\
epoch:  467 , unfiltered:  1.11e-02 , train loss:  5.79e-04 , consistency:  9.999974e-01 , epoch_time =  0.6543147563934326 , test loss:  5.31e-03 , validation loss:  5.44e-03\
epoch:  468 , unfiltered:  1.11e-02 , train loss:  5.71e-04 , consistency:  1.000003e+00 , epoch_time =  0.6563708782196045 , test loss:  5.41e-03 , validation loss:  5.54e-03\
epoch:  469 , unfiltered:  1.11e-02 , train loss:  5.41e-04 , consistency:  1.000002e+00 , epoch_time =  0.862823486328125 , test loss:  5.39e-03 , validation loss:  5.45e-03\
epoch:  470 , unfiltered:  1.11e-02 , train loss:  5.51e-04 , consistency:  9.999904e-01 , epoch_time =  0.9725196361541748 , test loss:  5.22e-03 , validation loss:  5.23e-03\
epoch:  471 , unfiltered:  1.11e-02 , train loss:  6.00e-04 , consistency:  1.000003e+00 , epoch_time =  0.6437740325927734 , test loss:  5.23e-03 , validation loss:  5.33e-03\
epoch:  472 , unfiltered:  1.11e-02 , train loss:  6.20e-04 , consistency:  9.999968e-01 , epoch_time =  0.6220052242279053 , test loss:  5.30e-03 , validation loss:  5.33e-03\
epoch:  473 , unfiltered:  1.11e-02 , train loss:  5.22e-04 , consistency:  1.000010e+00 , epoch_time =  0.6265368461608887 , test loss:  5.65e-03 , validation loss:  5.62e-03\
epoch:  474 , unfiltered:  1.11e-02 , train loss:  4.90e-04 , consistency:  1.000038e+00 , epoch_time =  0.6368575096130371 , test loss:  5.38e-03 , validation loss:  5.33e-03\
epoch:  475 , unfiltered:  1.11e-02 , train loss:  5.16e-04 , consistency:  1.000003e+00 , epoch_time =  0.6345884799957275 , test loss:  5.21e-03 , validation loss:  5.25e-03\
epoch:  476 , unfiltered:  1.11e-02 , train loss:  7.23e-04 , consistency:  1.000003e+00 , epoch_time =  0.6385955810546875 , test loss:  5.42e-03 , validation loss:  5.48e-03\
epoch:  477 , unfiltered:  1.11e-02 , train loss:  7.09e-04 , consistency:  9.999968e-01 , epoch_time =  0.6374702453613281 , test loss:  5.17e-03 , validation loss:  5.26e-03\
epoch:  478 , unfiltered:  1.11e-02 , train loss:  5.80e-04 , consistency:  1.000000e+00 , epoch_time =  0.6128382682800293 , test loss:  5.66e-03 , validation loss:  5.68e-03\
epoch:  479 , unfiltered:  1.11e-02 , train loss:  5.73e-04 , consistency:  1.000000e+00 , epoch_time =  0.759108304977417 , test loss:  5.22e-03 , validation loss:  5.28e-03\
epoch:  480 , unfiltered:  1.11e-02 , train loss:  5.31e-04 , consistency:  1.000009e+00 , epoch_time =  0.9017696380615234 , test loss:  5.15e-03 , validation loss:  5.25e-03\
epoch:  481 , unfiltered:  1.11e-02 , train loss:  5.15e-04 , consistency:  9.999899e-01 , epoch_time =  0.8024601936340332 , test loss:  5.70e-03 , validation loss:  5.66e-03\
epoch:  482 , unfiltered:  1.11e-02 , train loss:  5.16e-04 , consistency:  1.000010e+00 , epoch_time =  0.6235525608062744 , test loss:  5.37e-03 , validation loss:  5.44e-03\
epoch:  483 , unfiltered:  1.11e-02 , train loss:  5.22e-04 , consistency:  1.000010e+00 , epoch_time =  0.6534435749053955 , test loss:  5.07e-03 , validation loss:  5.38e-03\
epoch:  484 , unfiltered:  1.11e-02 , train loss:  5.39e-04 , consistency:  1.000003e+00 , epoch_time =  0.6178631782531738 , test loss:  5.24e-03 , validation loss:  5.27e-03\
epoch:  485 , unfiltered:  1.11e-02 , train loss:  6.76e-04 , consistency:  9.999899e-01 , epoch_time =  0.6499016284942627 , test loss:  4.98e-03 , validation loss:  5.41e-03\
epoch:  486 , unfiltered:  1.11e-02 , train loss:  6.07e-04 , consistency:  9.999992e-01 , epoch_time =  0.6319665908813477 , test loss:  5.72e-03 , validation loss:  5.69e-03\
epoch:  487 , unfiltered:  1.11e-02 , train loss:  5.16e-04 , consistency:  1.000000e+00 , epoch_time =  0.6120173931121826 , test loss:  5.43e-03 , validation loss:  5.35e-03\
epoch:  488 , unfiltered:  1.11e-02 , train loss:  4.86e-04 , consistency:  1.000012e+00 , epoch_time =  0.6093087196350098 , test loss:  5.69e-03 , validation loss:  5.58e-03\
epoch:  489 , unfiltered:  1.11e-02 , train loss:  5.54e-04 , consistency:  1.000012e+00 , epoch_time =  0.6196439266204834 , test loss:  4.81e-03 , validation loss:  5.24e-03\
epoch:  490 , unfiltered:  1.11e-02 , train loss:  6.02e-04 , consistency:  9.999999e-01 , epoch_time =  0.8519940376281738 , test loss:  5.43e-03 , validation loss:  5.31e-03\
epoch:  491 , unfiltered:  1.11e-02 , train loss:  5.56e-04 , consistency:  9.999875e-01 , epoch_time =  0.9238219261169434 , test loss:  5.02e-03 , validation loss:  5.24e-03\
epoch:  492 , unfiltered:  1.11e-02 , train loss:  5.56e-04 , consistency:  1.000038e+00 , epoch_time =  0.7092568874359131 , test loss:  5.41e-03 , validation loss:  5.52e-03\
epoch:  493 , unfiltered:  1.11e-02 , train loss:  5.22e-04 , consistency:  1.000000e+00 , epoch_time =  0.6271998882293701 , test loss:  5.48e-03 , validation loss:  5.55e-03\
epoch:  494 , unfiltered:  1.11e-02 , train loss:  5.06e-04 , consistency:  1.000003e+00 , epoch_time =  0.6312108039855957 , test loss:  5.02e-03 , validation loss:  5.22e-03\
epoch:  495 , unfiltered:  1.11e-02 , train loss:  4.80e-04 , consistency:  1.000038e+00 , epoch_time =  0.6131548881530762 , test loss:  5.96e-03 , validation loss:  5.71e-03\
epoch:  496 , unfiltered:  1.11e-02 , train loss:  5.28e-04 , consistency:  9.999875e-01 , epoch_time =  0.6192128658294678 , test loss:  5.16e-03 , validation loss:  5.24e-03\
epoch:  497 , unfiltered:  1.11e-02 , train loss:  5.25e-04 , consistency:  1.000013e+00 , epoch_time =  0.6206178665161133 , test loss:  5.47e-03 , validation loss:  5.41e-03\
epoch:  498 , unfiltered:  1.11e-02 , train loss:  5.30e-04 , consistency:  9.999992e-01 , epoch_time =  0.6284027099609375 , test loss:  5.42e-03 , validation loss:  5.27e-03\
epoch:  499 , unfiltered:  1.11e-02 , train loss:  5.07e-04 , consistency:  9.999875e-01 , epoch_time =  0.6394832134246826 , test loss:  5.13e-03 , validation loss:  5.28e-03}
